loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
12000.0,60 months,11.99,266.88,C,C1,Pirchasing,< 1 year,MORTGAGE,120000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,6.32,Oct-2002,7.0,0.0,4669.0,77.8,23.0,w,INDIVIDUAL,3.0,0.0
24000.0,36 months,7.89,750.86,A,A5,Budget Analyst,8 years,MORTGAGE,85000.0,Source Verified,Mar-2015,Fully Paid,home_improvement,Home improvement,22.87,Sep-2003,17.0,0.0,15532.0,54.7,37.0,w,INDIVIDUAL,2.0,0.0
5500.0,36 months,13.11,185.61,B,B4,Macrogenics,2 years,RENT,62500.0,Not Verified,Aug-2012,Fully Paid,credit_card,Debt Consolidation,10.16,Feb-2000,7.0,0.0,5102.0,73.9,13.0,f,INDIVIDUAL,0.0,0.0
12525.0,36 months,12.85,421.12,B,B4,Registered Nurse,10+ years,MORTGAGE,70000.0,Not Verified,Dec-2013,Fully Paid,credit_card,Credit card refinancing,25.15,Jun-1987,5.0,0.0,33442.0,90.9,13.0,f,INDIVIDUAL,5.0,0.0
10000.0,36 months,13.11,337.47,B,B4,,,MORTGAGE,24832.0,Verified,Jun-2012,Fully Paid,debt_consolidation,INCOGNITO,9.57,Oct-1987,6.0,0.0,1820.0,17.5,24.0,f,INDIVIDUAL,2.0,0.0
20800.0,60 months,10.49,446.98,B,B3,Mortgage loan originator,10+ years,MORTGAGE,85000.0,Source Verified,Dec-2014,Fully Paid,credit_card,Credit card refinancing,17.89,Aug-2003,13.0,0.0,15107.0,48.3,35.0,w,INDIVIDUAL,3.0,0.0
25000.0,60 months,18.39,640.16,E,E2,United Parcel Service,7 years,RENT,90000.0,Source Verified,Aug-2011,Fully Paid,debt_consolidation,Debt Consolidation Loan,21.67,Dec-1997,14.0,0.0,13423.0,59.1,18.0,f,INDIVIDUAL,,0.0
11200.0,36 months,13.11,377.97,B,B4,MGM Grand Detroit,6 years,MORTGAGE,55000.0,Verified,Sep-2012,Fully Paid,home_improvement,home remodel,19.77,Mar-2000,5.0,0.0,2817.0,62.6,18.0,f,INDIVIDUAL,8.0,0.0
27000.0,36 months,7.89,844.72,A,A5,Petoleum Landman,5 years,MORTGAGE,109000.0,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,17.48,Mar-1993,18.0,0.0,26628.0,57.3,31.0,w,INDIVIDUAL,3.0,0.0
15000.0,60 months,16.99,372.71,D,D3,,,MORTGAGE,54600.0,Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,28.02,Aug-1995,11.0,1.0,11533.0,85.4,34.0,w,INDIVIDUAL,3.0,0.0
10775.0,36 months,15.31,375.16,C,C4,Spotwelder,10+ years,RENT,40000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,11.55,Jan-1989,4.0,1.0,6663.0,77.0,26.0,f,INDIVIDUAL,1.0,1.0
10775.0,36 months,14.49,370.84,C,C4,waitress,6 years,RENT,30000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,17.44,Nov-1996,14.0,1.0,12914.0,35.8,16.0,f,INDIVIDUAL,0.0,1.0
28000.0,36 months,8.18,879.75,B,B1,District Manager,< 1 year,MORTGAGE,155000.0,Not Verified,Sep-2015,Fully Paid,home_improvement,Home improvement,9.3,Apr-1994,15.0,0.0,19019.0,55.1,39.0,w,INDIVIDUAL,3.0,0.0
13000.0,36 months,7.62,405.1,A,A3,Architect,7 years,RENT,120000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Credit Card Consolidation,9.03,Feb-2004,14.0,0.0,15445.0,16.9,20.0,w,INDIVIDUAL,0.0,0.0
16000.0,60 months,16.2,390.8,C,C4,RN,3 years,OWN,43000.0,Verified,Nov-2013,Fully Paid,credit_card,Refinance,12.98,Jul-2004,9.0,0.0,13659.0,76.7,10.0,f,INDIVIDUAL,0.0,0.0
15000.0,36 months,13.99,512.6,C,C4,rental sales agent,5 years,RENT,53000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,Debt consolidation,17.16,Oct-2005,10.0,0.0,7183.0,52.1,19.0,w,INDIVIDUAL,0.0,0.0
5000.0,36 months,7.62,155.81,A,A3,Network Administrator,< 1 year,MORTGAGE,70000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,11.16,Feb-2001,18.0,0.0,5.0,0.3,31.0,w,INDIVIDUAL,3.0,0.0
12000.0,36 months,11.14,393.67,B,B2,Presentation Products,2 years,RENT,81000.0,Verified,Nov-2012,Fully Paid,debt_consolidation,CC Consolidation,9.44,Apr-1998,4.0,0.0,8471.0,53.6,15.0,f,INDIVIDUAL,0.0,0.0
17850.0,60 months,20.99,482.81,E,E4,Teacher,10+ years,MORTGAGE,54000.0,Verified,Nov-2014,Charged Off,debt_consolidation,Home improvement,26.98,Jul-1993,14.0,0.0,7897.0,43.9,33.0,w,INDIVIDUAL,4.0,0.0
5000.0,36 months,11.47,164.81,B,B5,Teaching Assistant,2 years,RENT,20000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,24.85,Jun-2001,20.0,0.0,11238.0,26.4,21.0,w,INDIVIDUAL,0.0,0.0
8325.0,36 months,15.31,289.86,C,C2,Utstein & Gow PT,10+ years,RENT,37000.0,Verified,May-2013,Fully Paid,other,Personal,8.53,Apr-1998,15.0,1.0,6006.0,40.3,30.0,f,INDIVIDUAL,0.0,1.0
20000.0,36 months,13.11,674.94,B,B4,North Sound Emergency Physicians,3 years,MORTGAGE,120000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,pay it all off!,9.28,Oct-1991,9.0,0.0,21267.0,31.5,24.0,f,INDIVIDUAL,9.0,0.0
9000.0,36 months,10.99,294.61,B,B4,Analyst,10+ years,MORTGAGE,69500.0,Verified,Jun-2016,Fully Paid,home_improvement,Home improvement,15.01,Mar-2002,12.0,1.0,9705.0,50.3,32.0,f,INDIVIDUAL,12.0,1.0
10000.0,36 months,14.33,343.39,C,C2,Giorgio Armani Corp.,1 year,RENT,75000.0,Not Verified,Aug-2013,Charged Off,debt_consolidation,Debt Pay Off,12.78,Dec-1989,23.0,0.0,10788.0,67.8,35.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,13.98,341.68,C,C1,teacher,2 years,RENT,50000.0,Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,33.46,Jul-2002,17.0,0.0,25687.0,55.0,28.0,f,INDIVIDUAL,0.0,0.0
7000.0,36 months,7.9,219.04,A,A4,Boeing Company,10+ years,RENT,147000.0,Not Verified,May-2012,Fully Paid,debt_consolidation,10,20.72,Jul-1995,14.0,0.0,74947.0,84.3,30.0,f,INDIVIDUAL,0.0,0.0
12000.0,36 months,7.26,371.96,A,A4,Project Manager,4 years,MORTGAGE,144000.0,Not Verified,Jun-2015,Fully Paid,home_improvement,Home improvement,3.18,Oct-1992,10.0,0.0,18390.0,41.7,24.0,w,INDIVIDUAL,4.0,0.0
14000.0,36 months,14.99,485.25,C,C5,National Accounts Manager,4 years,MORTGAGE,60000.0,Source Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,32.2,Jun-2006,14.0,0.0,11235.0,79.7,26.0,w,INDIVIDUAL,1.0,0.0
18000.0,36 months,14.09,615.99,B,B5,at&t,10+ years,MORTGAGE,87000.0,Source Verified,May-2013,Fully Paid,credit_card,short term help,10.46,Jun-2000,5.0,0.0,9649.0,61.1,18.0,f,INDIVIDUAL,6.0,0.0
10000.0,36 months,16.29,353.01,C,C4,Galena Park ISD,7 years,MORTGAGE,50000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Relief,12.29,Aug-2007,9.0,0.0,7169.0,47.2,11.0,f,INDIVIDUAL,1.0,0.0
15000.0,36 months,11.55,495.0,B,B3,BBC Americas,2 years,RENT,94000.0,Not Verified,Jul-2013,Fully Paid,credit_card,Credit Cards,15.51,Oct-2002,12.0,0.0,15809.0,62.2,28.0,w,INDIVIDUAL,0.0,0.0
17000.0,36 months,13.11,573.7,B,B4,HCA,2 years,RENT,73000.0,Verified,Mar-2013,Fully Paid,debt_consolidation,debt consolidation,29.0,Feb-2003,14.0,0.0,27909.0,66.3,35.0,f,INDIVIDUAL,0.0,0.0
7200.0,36 months,9.17,229.53,B,B1,Teacher,5 years,MORTGAGE,38000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,12.01,Feb-2005,5.0,0.0,2492.0,58.0,12.0,f,INDIVIDUAL,1.0,0.0
30000.0,36 months,23.99,1176.83,E,E2,union official,10+ years,MORTGAGE,110000.0,Source Verified,Dec-2016,Fully Paid,debt_consolidation,Debt consolidation,10.68,Nov-2004,9.0,0.0,4463.0,29.8,19.0,f,INDIVIDUAL,1.0,0.0
14000.0,36 months,14.47,481.69,C,C2,REGISTERED NURSE,1 year,RENT,80000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,8.4,Aug-2001,12.0,1.0,6280.0,84.9,14.0,f,INDIVIDUAL,0.0,0.0
20050.0,60 months,19.52,525.87,D,D4,Oregon Helath and Sceince University,10+ years,RENT,100000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,debt free shortly,12.19,Apr-1990,10.0,0.0,21992.0,81.5,21.0,f,INDIVIDUAL,0.0,0.0
21000.0,60 months,14.3,491.91,C,C1,warehouse manager,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,discover consolidation loan,27.0,Dec-1993,11.0,0.0,5260.0,19.5,37.0,f,INDIVIDUAL,6.0,0.0
8000.0,36 months,18.49,291.19,D,D2,Dept. Of Corrections,10+ years,RENT,90000.0,Not Verified,Jun-2013,Fully Paid,debt_consolidation,Debt consolidation,18.73,Mar-2003,10.0,0.0,22053.0,77.9,12.0,w,INDIVIDUAL,0.0,0.0
20000.0,36 months,7.9,625.81,A,A4,Midland County JCC,10+ years,MORTGAGE,47000.0,Verified,May-2012,Fully Paid,credit_card,stress relief,24.05,Apr-1993,11.0,0.0,17933.0,55.1,37.0,f,INDIVIDUAL,4.0,0.0
17125.0,36 months,10.99,560.57,B,B3,Team Manager,10+ years,MORTGAGE,81794.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,28.68,Dec-1985,11.0,0.0,40703.0,40.8,22.0,w,INDIVIDUAL,5.0,0.0
5000.0,36 months,9.17,159.4,B,B2,,,MORTGAGE,90000.0,Source Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,9.45,Jan-1995,5.0,1.0,4721.0,94.4,11.0,w,INDIVIDUAL,1.0,0.0
5500.0,36 months,18.25,199.53,D,D3,RN,5 years,RENT,40000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,25.11,Sep-2003,14.0,1.0,7282.0,47.9,25.0,w,INDIVIDUAL,0.0,1.0
12500.0,36 months,17.86,451.03,D,D5,Training Tech 2,10+ years,MORTGAGE,76500.0,Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,11.86,Jul-1994,15.0,1.0,16950.0,72.1,33.0,f,INDIVIDUAL,3.0,0.0
16000.0,36 months,17.76,576.52,D,D1,Management and Program Analyst,10+ years,MORTGAGE,83000.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,debt ,27.31,Mar-2000,12.0,0.0,15241.0,54.2,22.0,f,INDIVIDUAL,2.0,0.0
11000.0,36 months,15.68,385.02,E,E1,MD ANDERSON CANCER CENTER,< 1 year,MORTGAGE,50004.0,Source Verified,Mar-2009,Fully Paid,home_improvement,A/C Repair,13.94,May-2004,9.0,0.0,11929.0,48.7,18.0,f,INDIVIDUAL,,0.0
9600.0,36 months,21.0,361.69,E,E2,SHI,2 years,RENT,89000.0,Verified,Feb-2013,Fully Paid,small_business,Business,13.81,Sep-1979,14.0,0.0,2860.0,35.7,22.0,f,INDIVIDUAL,0.0,0.0
32500.0,60 months,12.99,739.31,C,C1,International Technical Services Manager,2 years,MORTGAGE,142000.0,Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,11.64,Dec-2001,18.0,0.0,30731.0,32.9,42.0,w,INDIVIDUAL,6.0,0.0
16575.0,36 months,14.99,574.5,C,C5,TEACHER,10+ years,RENT,70000.0,Verified,Jun-2014,Fully Paid,other,Other,1.56,Jan-1996,9.0,1.0,2827.0,14.8,32.0,f,INDIVIDUAL,0.0,1.0
7350.0,36 months,19.52,271.36,D,D4,security officer,10+ years,MORTGAGE,35000.0,Not Verified,Nov-2013,Charged Off,debt_consolidation,debtdone,6.04,Nov-1998,3.0,0.0,3926.0,56.9,19.0,f,INDIVIDUAL,5.0,0.0
9625.0,36 months,14.65,332.01,C,C2,Bakersfield Memorial Hospital,3 years,RENT,80000.0,Not Verified,Jul-2012,Fully Paid,debt_consolidation,refinance,18.68,Feb-2007,5.0,0.0,365.0,33.2,12.0,f,INDIVIDUAL,0.0,0.0
24000.0,60 months,19.19,625.09,E,E3,professional driver,1 year,RENT,48000.0,Source Verified,Oct-2015,Charged Off,credit_card,Credit card refinancing,12.13,May-2003,7.0,1.0,15287.0,39.4,13.0,w,INDIVIDUAL,0.0,1.0
13000.0,36 months,11.47,428.51,B,B5,Director of Poker,10+ years,MORTGAGE,103000.0,Not Verified,Feb-2016,Fully Paid,credit_card,Credit card refinancing,9.41,May-2001,10.0,0.0,26643.0,54.9,19.0,w,INDIVIDUAL,4.0,0.0
6000.0,36 months,14.33,206.03,C,C1,local 79,4 years,RENT,40815.0,Not Verified,Sep-2012,Fully Paid,debt_consolidation,debt consolidation ,7.47,Aug-2003,11.0,0.0,3614.0,58.3,11.0,f,INDIVIDUAL,0.0,0.0
6875.0,36 months,13.99,234.94,C,C4,Geographic Information Specialist,10+ years,RENT,78277.0,Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,22.24,Mar-2001,16.0,0.0,19038.0,46.2,37.0,w,INDIVIDUAL,3.0,0.0
9000.0,36 months,15.31,313.36,C,C2,CARILION CLINIC,< 1 year,OWN,40000.0,Not Verified,Nov-2012,Fully Paid,debt_consolidation,payoff ,27.36,Aug-1998,15.0,0.0,12195.0,48.2,25.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,15.8,350.59,C,C3,United Parcel Service,10+ years,RENT,75000.0,Not Verified,Oct-2012,Charged Off,debt_consolidation,Money Smart loan,14.57,Nov-1989,9.0,0.0,7216.0,90.2,15.0,f,INDIVIDUAL,4.0,0.0
2000.0,36 months,19.05,73.37,D,D4,LAUSD,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2012,Fully Paid,other,Other,4.53,Jun-1991,2.0,0.0,525.0,65.6,24.0,f,INDIVIDUAL,4.0,0.0
28500.0,60 months,22.45,794.45,E,E5,Traffic Safety,9 years,MORTGAGE,65000.0,Not Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,32.29,Aug-2001,20.0,0.0,32260.0,70.9,40.0,w,INDIVIDUAL,2.0,0.0
3600.0,36 months,14.65,124.18,C,C5,,< 1 year,RENT,40000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,14.85,Oct-1996,6.0,0.0,6243.0,28.8,19.0,f,INDIVIDUAL,0.0,0.0
3000.0,36 months,16.29,105.91,C,C4,Air One Equipment Inc.,1 year,MORTGAGE,41000.0,Not Verified,Feb-2013,Fully Paid,debt_consolidation,Debt Consolidation,8.6,Jan-2002,8.0,1.0,1163.0,31.4,14.0,f,INDIVIDUAL,1.0,1.0
21000.0,60 months,13.98,488.42,C,C3,Squad leader,10+ years,MORTGAGE,65000.0,Source Verified,Jun-2014,Charged Off,debt_consolidation,Debt consolidation,28.05,Apr-2005,13.0,0.0,13279.0,86.2,30.0,w,INDIVIDUAL,1.0,0.0
8000.0,36 months,13.05,269.75,B,B5,Fortegra Financial,1 year,MORTGAGE,58000.0,Verified,Aug-2013,Fully Paid,credit_card,Credit card refinancing,22.8,Jul-1998,11.0,0.0,7702.0,80.2,18.0,f,INDIVIDUAL,3.0,0.0
9600.0,36 months,12.85,322.77,B,B4,Office Manager,10+ years,RENT,62400.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Refinance,15.58,May-1994,16.0,0.0,10877.0,39.0,29.0,w,INDIVIDUAL,0.0,0.0
19200.0,60 months,7.89,388.3,A,A5,Sales Rep,3 years,RENT,80000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,25.98,Mar-1978,22.0,0.0,8169.0,25.9,38.0,w,INDIVIDUAL,4.0,0.0
24000.0,60 months,19.04,623.11,F,F3,Defense  and  Confirmation Project,3 years,RENT,60204.0,Not Verified,Jun-2010,Charged Off,debt_consolidation,Freedom,18.68,Jan-1997,5.0,0.0,8376.0,95.2,16.0,f,INDIVIDUAL,,0.0
34500.0,60 months,15.8,835.32,C,C3,US Government,10+ years,MORTGAGE,100500.0,Verified,Apr-2013,Fully Paid,debt_consolidation,Personal,28.62,Mar-1998,21.0,0.0,26670.0,51.1,43.0,f,INDIVIDUAL,4.0,0.0
20000.0,36 months,15.61,699.3,C,C3,painter,10+ years,MORTGAGE,71000.0,Verified,Nov-2013,Charged Off,debt_consolidation,debt consolidation,13.71,Dec-1997,9.0,0.0,11180.0,67.8,24.0,f,INDIVIDUAL,2.0,0.0
18350.0,60 months,14.49,431.65,C,C4,Electronic Tech III,10+ years,MORTGAGE,65300.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,22.46,Jul-1994,9.0,0.0,18312.0,78.9,20.0,f,INDIVIDUAL,5.0,0.0
34475.0,36 months,9.25,1100.32,A,A5,teacher,10+ years,OWN,77000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,Debt consolidation,7.12,Sep-1985,16.0,0.0,15199.0,30.5,25.0,f,INDIVIDUAL,1.0,0.0
4000.0,36 months,13.65,136.04,C,C1,Human Services Specialist 1,5 years,RENT,30000.0,Not Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,13.72,Sep-2004,5.0,0.0,9512.0,87.3,15.0,w,INDIVIDUAL,0.0,0.0
6000.0,36 months,13.11,202.49,B,B4,CBS Interactive,10+ years,RENT,45000.0,Verified,May-2013,Fully Paid,credit_card,Just cleaning up ,18.96,Nov-1994,9.0,0.0,21622.0,47.9,13.0,f,INDIVIDUAL,0.0,0.0
25000.0,36 months,5.32,752.87,A,A1,Re-seller POS services,8 years,RENT,100000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,20.14,Nov-1990,12.0,0.0,8424.0,11.1,31.0,w,INDIVIDUAL,4.0,0.0
17600.0,36 months,14.31,604.18,C,C4,Will Call Supervisor,10+ years,MORTGAGE,54000.0,Not Verified,Jan-2015,Charged Off,credit_card,Credit card refinancing,27.36,Mar-2003,12.0,0.0,26184.0,76.6,27.0,f,INDIVIDUAL,3.0,0.0
21000.0,36 months,6.03,639.15,A,A1,Attorney,5 years,RENT,120000.0,Source Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,16.72,Jan-1998,13.0,0.0,37843.0,57.0,36.0,w,INDIVIDUAL,0.0,0.0
8975.0,36 months,16.29,316.83,C,C4,Shoemake Electric ,1 year,RENT,30000.0,Not Verified,Sep-2012,Charged Off,debt_consolidation,Debt consolidation,21.0,Sep-2005,15.0,0.0,10265.0,60.0,19.0,f,INDIVIDUAL,0.0,0.0
3000.0,36 months,13.65,102.03,C,C1,Teacher,8 years,MORTGAGE,45000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,13.73,Aug-1996,8.0,0.0,4967.0,52.8,18.0,f,INDIVIDUAL,1.0,0.0
3000.0,36 months,24.24,118.08,F,F3,Warehouse Operations Coordinator,3 years,MORTGAGE,54000.0,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,13.27,Jun-2008,16.0,0.0,14637.0,50.0,24.0,f,INDIVIDUAL,1.0,0.0
18200.0,36 months,15.99,639.77,C,C5,,,MORTGAGE,50592.0,Not Verified,Dec-2016,Fully Paid,home_improvement,Home improvement,11.98,Jul-2006,9.0,0.0,332.0,1.4,28.0,f,INDIVIDUAL,4.0,0.0
5000.0,36 months,12.99,168.45,B,B4,Home of Guiding Hands,9 years,RENT,30000.0,Not Verified,Sep-2013,Fully Paid,home_improvement,Home improvement,21.8,Oct-1993,7.0,0.0,6849.0,72.1,11.0,f,INDIVIDUAL,0.0,0.0
5000.0,36 months,7.12,154.66,A,A3,Director of IT,2 years,OWN,125000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,4.66,Aug-1991,19.0,0.0,10814.0,83.8,40.0,f,INDIVIDUAL,3.0,0.0
24375.0,36 months,7.9,762.7,A,A4,Glidewell Laboratories,2 years,MORTGAGE,55000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Debt Consolidation,7.66,Feb-1992,8.0,0.0,17710.0,28.8,17.0,f,INDIVIDUAL,1.0,0.0
7000.0,36 months,6.89,215.79,A,A3,Ramp agent,10+ years,MORTGAGE,75000.0,Not Verified,May-2015,Fully Paid,credit_card,Credit card refinancing,25.02,Jun-1999,11.0,1.0,2733.0,23.0,26.0,w,INDIVIDUAL,1.0,1.0
9000.0,36 months,5.42,271.44,A,A1,Universal Risk Advisors,3 years,MORTGAGE,62000.0,Source Verified,Jul-2011,Fully Paid,debt_consolidation,Debt Consolidation,2.73,Jul-1999,7.0,0.0,2005.0,6.2,12.0,f,INDIVIDUAL,,0.0
10875.0,36 months,8.9,345.32,A,A5,United States Steel,10+ years,RENT,49000.0,Not Verified,Feb-2013,Fully Paid,debt_consolidation,Debt Consolidation,5.12,Apr-1987,9.0,0.0,9857.0,44.8,18.0,w,INDIVIDUAL,0.0,0.0
4800.0,36 months,8.9,152.42,A,A5,America's Second Harvest Big Bend,< 1 year,RENT,35000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,High interest credit card,14.95,Mar-1997,11.0,0.0,16237.0,49.7,20.0,f,INDIVIDUAL,,0.0
16000.0,60 months,16.55,393.79,D,D2,Sales,10+ years,MORTGAGE,62000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,20.89,Jul-2005,12.0,0.0,3683.0,68.2,32.0,w,INDIVIDUAL,0.0,0.0
10000.0,36 months,22.15,382.69,E,E5,Account Managet,2 years,RENT,70000.0,Not Verified,Aug-2014,Charged Off,moving,Moving and relocation,12.62,Jun-2008,7.0,0.0,6475.0,75.3,11.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,14.46,344.02,C,C4,Solution Architect,< 1 year,RENT,100000.0,Verified,May-2016,Fully Paid,moving,Moving and relocation,8.16,Oct-2004,8.0,0.0,7023.0,39.5,16.0,f,INDIVIDUAL,0.0,0.0
20000.0,60 months,7.88,266.39,A,A5,Hansgrohe,4 years,MORTGAGE,234996.0,Verified,May-2010,Fully Paid,car,Car loan ,12.51,Apr-1994,9.0,0.0,5213.0,12.7,36.0,f,INDIVIDUAL,,0.0
25000.0,36 months,8.19,785.61,A,A5,Electrical Maintenance Planner,< 1 year,RENT,91900.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,11.66,Aug-2003,8.0,0.0,28500.0,62.6,18.0,f,INDIVIDUAL,1.0,0.0
8525.0,36 months,9.17,271.77,B,B2,,,RENT,38500.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,28.01,Jul-2005,14.0,0.0,8613.0,12.3,24.0,w,INDIVIDUAL,0.0,0.0
25000.0,60 months,20.31,666.67,D,D5,"California State University, Los Angeles",10+ years,OWN,64000.0,Verified,Aug-2013,Fully Paid,credit_card,Credit Card Refinincing,25.0,Jan-1994,9.0,0.0,22629.0,62.0,25.0,f,INDIVIDUAL,0.0,0.0
10400.0,60 months,12.99,236.58,C,C2,Network Engineer,3 years,MORTGAGE,53000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,22.67,Aug-2001,15.0,0.0,10637.0,62.2,33.0,w,INDIVIDUAL,1.0,0.0
24000.0,36 months,11.67,793.37,B,B4,Senior Staff Assocate,10+ years,RENT,158875.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,6.49,Apr-1994,5.0,0.0,38227.0,62.1,6.0,w,INDIVIDUAL,0.0,0.0
20950.0,36 months,10.64,682.32,B,B2,"Varay Systems, LLC",2 years,MORTGAGE,48000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt Consolidation,20.5,Oct-2003,17.0,0.0,23317.0,67.8,29.0,f,INDIVIDUAL,1.0,0.0
24000.0,36 months,7.9,750.97,A,A4,MG AUTO SALE CORP,< 1 year,RENT,60000.0,Verified,Oct-2011,Fully Paid,credit_card,PAGOS DE TARJETAS,10.16,Dec-1983,9.0,0.0,24071.0,73.4,17.0,f,INDIVIDUAL,,0.0
23325.0,36 months,10.99,763.53,B,B2,HVAC Technician,10+ years,MORTGAGE,56000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,26.08,Feb-1993,14.0,0.0,38459.0,58.1,38.0,f,INDIVIDUAL,4.0,0.0
27200.0,36 months,8.39,857.26,A,A5,Shareholder,10+ years,MORTGAGE,248000.0,Source Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,11.88,Aug-1994,22.0,0.0,30878.0,47.2,45.0,f,INDIVIDUAL,7.0,0.0
4000.0,36 months,17.27,143.15,C,C5,PBE WAREHOUSE INC.,6 years,RENT,23000.0,Not Verified,Mar-2013,Fully Paid,major_purchase,Betterisoneday,25.1,Apr-2001,14.0,0.0,14800.0,49.2,22.0,f,INDIVIDUAL,0.0,0.0
24000.0,36 months,13.99,820.15,C,C3,LOGISTICS,6 years,RENT,71959.0,Source Verified,Aug-2016,Fully Paid,car,Car financing,0.43,Mar-2000,5.0,1.0,994.0,4.8,43.0,f,INDIVIDUAL,2.0,1.0
7200.0,36 months,19.52,265.83,D,D4,arroyo developmental services,7 years,RENT,26000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,debtconsolidation,17.26,Apr-2001,7.0,0.0,9810.0,73.2,8.0,f,INDIVIDUAL,0.0,0.0
10900.0,36 months,12.12,362.67,B,B3,,,MORTGAGE,65000.0,Source Verified,Nov-2012,Fully Paid,debt_consolidation,Debt consolidation,28.4,Oct-1991,14.0,0.0,17098.0,61.9,32.0,f,INDIVIDUAL,1.0,0.0
15925.0,60 months,18.55,409.18,E,E2,supervisor,6 years,MORTGAGE,43000.0,Verified,Jul-2015,Charged Off,credit_card,Credit card refinancing,24.59,Jan-2003,15.0,0.0,5496.0,20.8,24.0,f,INDIVIDUAL,0.0,0.0
9600.0,36 months,12.99,323.42,B,B4,Assistant Construction Service Manager,10+ years,MORTGAGE,50000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt payoff plan,5.74,Jun-2004,13.0,0.0,7805.0,30.4,15.0,f,INDIVIDUAL,2.0,0.0
28775.0,60 months,23.43,818.31,F,F1,Womens Shoes Sales,7 years,MORTGAGE,80000.0,Verified,Jul-2014,Fully Paid,other,Other,5.79,Dec-2001,5.0,0.0,6439.0,75.8,18.0,f,INDIVIDUAL,1.0,0.0
15475.0,36 months,19.47,570.94,D,D5,Business Analyst,3 years,RENT,45000.0,Not Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,11.23,Feb-2009,12.0,0.0,12877.0,60.2,13.0,f,INDIVIDUAL,0.0,0.0
